custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,1,1,badger-purple-4937,RED,2,GREEN,1,ACCEPTED,goose-purple-9353,1,1,0,1.1,0.5,29.5,30.5,0.5,1.5,0.059999999999999984,0.17999999999999994
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,2,2,goose-purple-9353,GREEN,1,RED,1,DECLINED,,0,0,0,0.2,1.0,30.5,30.5,1.5,1.5,0.17999999999999994,0.17999999999999994
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,0,3,otter-yellow-8375,GREEN,1,RED,1,ACCEPTED,badger-purple-4937,1,1,0,0.2,1.0,30.5,31.0,1.5,2.0,0.17999999999999994,0.23999999999999994
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,1,4,badger-purple-4937,RED,2,GREEN,1,DECLINED,,0,0,0,1.1,0.5,31.0,31.0,2.0,2.0,0.23999999999999994,0.23999999999999994
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,2,5,goose-purple-9353,GREEN,1,RED,1,ACCEPTED,badger-purple-4937,1,1,0,0.2,1.0,31.0,31.5,2.0,2.5,0.23999999999999994,0.29999999999999993
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,0,6,otter-yellow-8375,GREEN,1,RED,1,ACCEPTED,goose-purple-9353,1,1,0,0.2,1.0,31.5,31.5,2.5,2.5,0.29999999999999993,0.29999999999999993
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,1,7,badger-purple-4937,RED,2,GREEN,1,DECLINED,,0,0,0,1.1,0.5,31.5,31.5,2.5,2.5,0.29999999999999993,0.29999999999999993
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,2,8,goose-purple-9353,GREEN,1,RED,1,ACCEPTED,badger-purple-4937,1,1,0,0.2,1.0,31.5,32.0,2.5,3.0,0.29999999999999993,0.3599999999999999
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,0,0,otter-blue-1497,GREEN,1,RED,1,DECLINED,,0,0,0,0.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,1,1,peacock-pink-777,RED,2,GREEN,2,ACCEPTED,badger-red-827,1,1,0,0.6000000000000001,1.0,30.0,31.200000000000003,0.0,1.2000000000000028,0.0,0.15384615384615427
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,2,2,badger-red-827,GREEN,1,RED,2,ACCEPTED,peacock-pink-777,1,1,0,0.09999999999999998,2.0,31.200000000000003,32.4,1.2000000000000028,2.3999999999999986,0.15384615384615427,0.3076923076923076
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,0,3,otter-blue-1497,GREEN,1,RED,2,ACCEPTED,badger-red-827,1,1,0,-0.5,2.0,32.4,31.8,2.3999999999999986,1.8000000000000007,0.3076923076923076,0.23076923076923095
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,1,4,peacock-pink-777,RED,3,GREEN,2,ACCEPTED,badger-red-827,1,1,0,1.4000000000000004,0.6666666666666666,31.8,33.6,1.8000000000000007,3.6000000000000014,0.23076923076923095,0.4615384615384619
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,2,5,badger-red-827,GREEN,1,RED,2,ACCEPTED,peacock-pink-777,1,1,0,0.09999999999999998,2.0,33.6,34.800000000000004,3.6000000000000014,4.800000000000004,0.4615384615384619,0.6153846153846162
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,0,6,otter-blue-1497,GREEN,1,RED,1,DECLINED,,0,0,0,0.0,1.0,34.800000000000004,34.800000000000004,4.800000000000004,4.800000000000004,0.6153846153846162,0.6153846153846162
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,1,7,peacock-pink-777,RED,2,GREEN,1,ACCEPTED,badger-red-827,1,1,0,1.1,0.5,34.800000000000004,36.0,4.800000000000004,6.0,0.6153846153846162,0.7692307692307695
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,2,8,badger-red-827,GREEN,1,RED,1,ACCEPTED,peacock-pink-777,1,1,0,0.3,1.0,36.0,36.6,6.0,6.600000000000001,0.7692307692307695,0.8461538461538466
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,0,0,cat-orange-7489,GREEN,1,RED,2,DECLINED,,0,0,0,0.3,2.0,20.0,20.0,0.0,0.0,0.0,0.0
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,1,1,camel-green-9744,GREEN,1,RED,2,ACCEPTED,buffalo-red-8335,1,1,0,0.3,2.0,20.0,20.4,0.0,0.3999999999999986,0.0,0.09999999999999964
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,2,2,buffalo-red-8335,RED,2,GREEN,1,DECLINED,,0,0,0,0.09999999999999998,0.5,20.4,20.4,0.3999999999999986,0.3999999999999986,0.09999999999999964,0.09999999999999964
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,0,3,cat-orange-7489,GREEN,1,RED,3,ACCEPTED,buffalo-red-8335,1,1,0,0.19999999999999996,3.0,20.4,21.0,0.3999999999999986,1.0,0.09999999999999964,0.25
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,1,4,camel-green-9744,GREEN,1,RED,3,DECLINED,,0,0,0,0.19999999999999996,3.0,21.0,21.0,1.0,1.0,0.25,0.25
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,2,5,buffalo-red-8335,RED,3,GREEN,2,ACCEPTED,camel-green-9744,1,1,0,-0.10000000000000009,0.6666666666666666,21.0,21.599999999999998,1.0,1.5999999999999979,0.25,0.39999999999999947
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,0,6,cat-orange-7489,GREEN,1,RED,2,DECLINED,,0,0,0,0.3,2.0,21.599999999999998,21.599999999999998,1.5999999999999979,1.5999999999999979,0.39999999999999947,0.39999999999999947
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,1,7,camel-green-9744,GREEN,1,RED,2,ACCEPTED,buffalo-red-8335,1,1,0,0.3,2.0,21.599999999999998,22.0,1.5999999999999979,2.0,0.39999999999999947,0.5
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,2,8,buffalo-red-8335,RED,2,GREEN,1,DECLINED,,0,0,0,0.09999999999999998,0.5,22.0,22.0,2.0,2.0,0.5,0.5
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,0,0,dog-purple-778,RED,2,GREEN,3,ACCEPTED,owl-orange-1045,1,1,0,0.30000000000000004,1.5,37.0,37.8,0.0,0.7999999999999972,0.0,0.1999999999999993
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,1,1,peacock-purple-2249,RED,2,GREEN,3,DECLINED,,0,0,0,0.10000000000000009,1.5,37.8,37.8,0.7999999999999972,0.7999999999999972,0.1999999999999993,0.1999999999999993
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,2,2,owl-orange-1045,GREEN,2,RED,2,DECLINED,,0,0,0,0.0,1.0,37.8,37.8,0.7999999999999972,0.7999999999999972,0.1999999999999993,0.1999999999999993
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,0,3,dog-purple-778,RED,1,GREEN,2,ACCEPTED,owl-orange-1045,1,1,0,-0.09999999999999998,2.0,37.8,38.2,0.7999999999999972,1.2000000000000028,0.1999999999999993,0.3000000000000007
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,1,4,peacock-purple-2249,RED,2,GREEN,2,ACCEPTED,owl-orange-1045,1,1,0,0.6000000000000001,1.0,38.2,38.800000000000004,1.2000000000000028,1.8000000000000043,0.3000000000000007,0.45000000000000107
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,1,2,5,owl-orange-1045,GREEN,1,RED,1,DECLINED,,0,0,0,0.0,1.0,38.800000000000004,38.800000000000004,1.8000000000000043,1.8000000000000043,0.45000000000000107,0.45000000000000107
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,0,6,dog-purple-778,RED,1,GREEN,1,DECLINED,,0,0,0,0.4,1.0,38.800000000000004,38.800000000000004,1.8000000000000043,1.8000000000000043,0.45000000000000107,0.45000000000000107
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,1,7,peacock-purple-2249,RED,1,GREEN,1,ACCEPTED,owl-orange-1045,1,1,0,0.30000000000000004,1.0,38.800000000000004,39.1,1.8000000000000043,2.1000000000000014,0.45000000000000107,0.5250000000000004
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,2,2,8,owl-orange-1045,GREEN,1,RED,2,DECLINED,,0,0,0,-0.5,2.0,39.1,39.1,2.1000000000000014,2.1000000000000014,0.5250000000000004,0.5250000000000004
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,0,0,ram-green-8863,GREEN,2,RED,3,ACCEPTED,butterfly-green-7685,1,1,0,0.10000000000000009,1.5,32.0,34.1,0.0,2.1000000000000014,0.0,0.21000000000000013
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,1,1,alligator-red-1535,GREEN,2,RED,2,ACCEPTED,butterfly-green-7685,1,1,0,0.19999999999999996,1.0,34.1,35.3,2.1000000000000014,3.299999999999997,0.21000000000000013,0.32999999999999974
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,2,2,butterfly-green-7685,RED,2,GREEN,2,DECLINED,,0,0,0,1.0,1.0,35.3,35.3,3.299999999999997,3.299999999999997,0.32999999999999974,0.32999999999999974
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,0,3,ram-green-8863,GREEN,2,RED,4,ACCEPTED,butterfly-green-7685,1,1,0,-0.19999999999999996,2.0,35.3,38.1,3.299999999999997,6.100000000000001,0.32999999999999974,0.6100000000000001
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,1,4,alligator-red-1535,GREEN,2,RED,3,DECLINED,,0,0,0,-0.20000000000000018,1.5,38.1,38.1,6.100000000000001,6.100000000000001,0.6100000000000001,0.6100000000000001
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,2,5,butterfly-green-7685,RED,2,GREEN,1,DECLINED,,0,0,0,1.5,0.5,38.1,38.1,6.100000000000001,6.100000000000001,0.6100000000000001,0.6100000000000001
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,0,6,ram-green-8863,GREEN,1,RED,2,ACCEPTED,butterfly-green-7685,1,1,0,-0.09999999999999998,2.0,38.1,39.5,6.100000000000001,7.5,0.6100000000000001,0.75
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,1,7,alligator-red-1535,GREEN,1,RED,2,DECLINED,,0,0,0,-0.30000000000000004,2.0,39.5,39.5,7.5,7.5,0.75,0.75
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,2,8,butterfly-green-7685,RED,2,GREEN,1,DECLINED,,0,0,0,1.5,0.5,39.5,39.5,7.5,7.5,0.75,0.75
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,0,0,dolphin-purple-6605,GREEN,1,RED,1,ACCEPTED,ram-red-5745,1,1,0,0.09999999999999998,1.0,29.0,28.8,0.0,-0.1999999999999993,0.0,-0.022222222222222143
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,1,1,ram-red-5745,GREEN,1,RED,2,DECLINED,,0,0,0,0.09999999999999998,2.0,28.8,28.8,-0.1999999999999993,-0.1999999999999993,-0.022222222222222143,-0.022222222222222143
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,2,2,iguana-orange-9224,RED,1,GREEN,1,DECLINED,,0,0,0,0.30000000000000004,1.0,28.8,28.8,-0.1999999999999993,-0.1999999999999993,-0.022222222222222143,-0.022222222222222143
